id,name,ticker,category,sub,source,sourceUrl,confidence,rawScore,score,fundamental,price,change,volume
ath-P-09212,Isabell Herlovsen,ISHE,Athlete,Football • Forward • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Isabell_Herlovsen,0.89,95.6,90.6,202.34,221.82,3.14,1045000
ath-P-12818,Mesut Özil,MEOZ,Athlete,Football • Midfielder • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Mesut_%C3%96zil,0.89,95.6,90.6,202.45,235.65,4.35,671069
ath-P-72028,Rui Patrício,RUPA,Athlete,Football • Goalkeeper • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Rui_Patr%C3%ADcio,0.89,95.6,90.6,202.14,229.66,-2.41,675192
ath-P-11767,Celso Borges,CEBO,Athlete,Football • Midfielder • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Celso_Borges,0.89,95.5,90.5,201.68,200.15,8.67,658264
ath-P-64348,Gerard Piqué,GEPI,Athlete,Football • Defender • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Gerard_Piqu%C3%A9,0.89,95.3,90.3,201.14,190.42,3.42,687678
ath-P-93402,Jacques Songo'o,JASO,Athlete,Football • Goalkeeper • 2002,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Jacques_Songo%27o,0.89,95.3,90.3,200.98,189.99,-1.32,539453
ath-P-94567,Maureen Mmadu,MAMM,Athlete,Football • Forward • 2007,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Maureen_Mmadu,0.89,95.3,90.3,200.92,211.93,-0.52,590225
ath-P-85003,Jim Leighton,JILE,Athlete,Football • Goalkeeper • 1998,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Jim_Leighton,0.89,95.2,90.2,200.69,213.26,-1.33,764309
ath-P-21975,Onome Ebi,ONEB,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Onome_Ebi,0.89,95.1,90.2,200.34,221.32,2.35,535000
ath-P-31275,Renata Costa,RECO,Athlete,Football • Midfielder • 2011,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Renata_Costa,0.89,95.1,90.2,200.33,188.89,3.3,850115
ath-P-64138,Uwe Seeler,UWSE,Athlete,Football • Forward • 1970,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Uwe_Seeler,0.89,95.2,90.2,200.46,227.81,-0.7,788290
ath-P-99466,Didier Drogba,DIDR,Athlete,Football • Forward • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Didier_Drogba,0.89,95.1,90.1,200.13,217.81,7.51,862274
ath-P-13265,Ivica Olić,IVOL,Athlete,Football • Forward • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Ivica_Oli%C4%87,0.89,95.1,90.1,200.1,192.22,-7.4,780805
ath-P-36870,Sergio Agüero,SEAG,Athlete,Football • Forward • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Sergio_Ag%C3%BCero,0.89,95.1,90.1,200.14,186.31,8.44,612936
ath-P-14903,Wen Sun,WESU,Athlete,Football • Forward • 2003,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Sun_Wen_(footballer),0.89,95.0,90.1,199.96,204.7,-2.65,474769
ath-P-73924,Xabi Alonso,XAAL,Athlete,Football • Midfielder • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Xabi_Alonso,0.89,95.1,90.1,200.1,214.5,7.69,683043
ath-P-11191,Francisco Javier Rodríguez,FRRO,Athlete,Football • Defender • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Francisco_Javier_Rodr%C3%ADguez,0.89,95.0,90.0,199.69,190.37,8.52,797099
ath-P-70314,Ouying Zhang,OUZH,Athlete,Football • Forward • 2007,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Zhang_Ouying,0.89,94.9,90.0,199.45,224.26,8.5,826103
ath-P-18599,Philipp Lahm,PHLA,Athlete,Football • Defender • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Philipp_Lahm,0.89,94.8,89.9,199.06,214.48,1.19,788952
ath-P-46519,Young-pyo Lee,YOLE,Athlete,Football • Defender • 2010,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Lee_Young-pyo,0.89,94.9,89.9,199.2,204.5,0.63,862000
ath-P-60597,Brian McBride,BRMC,Athlete,Football • Forward • 2006,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Brian_McBride,0.89,94.7,89.8,198.45,190.28,-6.74,822086
ath-P-80404,Diego Maradona,DIM2,Athlete,Football • Midfielder • 1994,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Diego_Maradona,0.89,94.8,89.8,198.78,200.03,-6.2,474936
ath-P-89416,Julie Foudy,JUFO,Athlete,Football • Midfielder • 2003,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Julie_Foudy,0.89,94.8,89.8,198.73,185.4,1.47,522662
ath-P-07670,Mateo Kovačić,MAKO,Athlete,Football • Midfielder • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Mateo_Kova%C4%8Di%C4%87,0.89,94.7,89.8,198.34,219.83,9.15,615944
ath-P-62214,Gianni Rivera,GIRI,Athlete,Football • Forward • 1974,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Gianni_Rivera,0.89,94.6,89.7,198.1,204.09,-6.24,425868
ath-P-54396,Heather O'Reilly,HEOR,Athlete,Football • Forward • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Heather_O%27Reilly,0.89,94.6,89.7,198.18,193.81,-4.21,743610
ath-P-07553,Kasey Keller,KAKE,Athlete,Football • Goalkeeper • 2006,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Kasey_Keller,0.89,94.6,89.7,198.05,214.7,2.72,480897
ath-P-32017,Wendie Renard,WERE,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Wendie_Renard,0.89,94.5,89.6,197.47,186.36,-5.79,916240
ath-P-80374,Carmelina Moscato,CAMO,Athlete,Football • Midfielder • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Carmelina_Moscato,0.89,94.4,89.5,197.29,214.5,3.92,784543
ath-P-84852,Dries Mertens,DRME,Athlete,Football • Forward • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Dries_Mertens,0.89,94.3,89.5,196.99,222.03,-2.27,768296
ath-P-06117,Eric Maxim Choupo-Moting,ERCH,Athlete,Football • Forward • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Eric_Maxim_Choupo-Moting,0.89,94.4,89.5,197.14,183.97,-3.13,827544
ath-P-97143,Tranquillo Barnetta,TRBA,Athlete,Football • Midfielder • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Tranquillo_Barnetta,0.89,94.4,89.5,197.22,191.68,9.22,601574
ath-P-46403,Vladimir Stojković,VLST,Athlete,Football • Goalkeeper • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Vladimir_Stojkovi%C4%87,0.89,94.4,89.5,197.07,229.94,5.58,579718
ath-P-47983,Austin Ejide,AUEJ,Athlete,Football • Goalkeeper • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Austin_Ejide,0.89,94.3,89.4,196.75,197.5,-3.68,821539
ath-P-07180,Haris Seferovic,HASE,Athlete,Football • Forward • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Haris_Seferovic,0.89,94.3,89.4,196.86,211.36,5.91,548232
ath-P-84389,Hege Riise,HERI,Athlete,Football • Forward • 2003,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Hege_Riise,0.89,94.3,89.4,196.65,208.63,-1.04,522662
ath-P-46807,Junichi Inamoto,JUIN,Athlete,Football • Midfielder • 2010,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Junichi_Inamoto,0.89,94.3,89.4,196.65,220.29,7.87,750132
ath-P-53957,Karim Ansarifard,KAAN,Athlete,Football • Forward • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Karim_Ansarifard,0.89,94.3,89.4,196.65,225.75,-3.88,446664
ath-P-27059,Beto,BETO,Athlete,Football • Goalkeeper • 2018,Fjelstul World Cup Database,"https://en.wikipedia.org/wiki/Beto_(footballer,_born_1982)",0.89,94.2,89.3,196.24,204.0,4.81,779030
ath-P-30753,Boubacar Barry,BOBA,Athlete,Football • Goalkeeper • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Boubacar_Barry,0.89,94.2,89.3,196.19,209.52,0.01,862274
ath-P-10244,Mathew Ryan,MARY,Athlete,Football • Goalkeeper • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Mathew_Ryan,0.89,94.1,89.3,196.14,188.65,-4.81,878328
ath-P-42523,Seung-gyu Kim,SEKI,Athlete,Football • Goalkeeper • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Kim_Seung-gyu,0.89,94.1,89.3,196.14,199.48,-0.92,742904
ath-P-64049,Jan Vertonghen,JAVE,Athlete,Football • Defender • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Jan_Vertonghen,0.89,94.1,89.2,195.86,200.14,8.9,522840
ath-P-04224,Jérôme Boateng,JEBO,Athlete,Football • Defender • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_Boateng,0.89,94.0,89.2,195.76,217.09,-6.59,629546
ath-P-56969,Mutiu Adepoju,MUAD,Athlete,Football • Midfielder • 2002,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Mutiu_Adepoju,0.89,94.0,89.2,195.65,202.28,8.42,668014
ath-P-23374,Osinachi Ohale,OSOH,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Osinachi_Ohale,0.89,94.1,89.2,195.85,200.76,5.51,690930
ath-P-48031,Emilie Haavi,EMHA,Athlete,Football • Forward • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Emilie_Haavi,0.89,94.0,89.1,195.37,182.43,0.36,615827
ath-P-11275,Júlio César,JUCE,Athlete,Football • Goalkeeper • 2014,Fjelstul World Cup Database,"https://en.wikipedia.org/wiki/J%C3%BAlio_C%C3%A9sar_(football_goalkeeper,_born_1979)",0.89,94.0,89.1,195.46,199.93,-2.55,862274
ath-P-37178,Lena Goeßling,LEGO,Athlete,Football • Midfielder • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Lena_Goe%C3%9Fling,0.89,93.9,89.1,195.26,186.19,-1.98,607482
ath-P-68055,Martin Jørgensen,MAJR,Athlete,Football • Midfielder • 2010,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Martin_J%C3%B8rgensen,0.89,94.0,89.1,195.46,207.93,0.28,758123
ath-P-37275,Mile Jedinak,MIJE,Athlete,Football • Midfielder • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Mile_Jedinak,0.89,93.9,89.1,195.07,199.07,9.08,828858
ath-P-21553,Raheem Sterling,RAST,Athlete,Football • Forward • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Raheem_Sterling,0.89,94.0,89.1,195.38,204.91,-3.3,785224
ath-P-14080,Sepp Maier,SEMA,Athlete,Football • Goalkeeper • 1978,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Sepp_Maier,0.89,94.0,89.1,195.42,180.9,7.44,510511
ath-P-07259,Young-gwon Kim,YOKI,Athlete,Football • Defender • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Kim_Young-gwon,0.89,93.9,89.1,195.2,204.64,1.81,886792
ath-P-72011,Eden Hazard,EDHA,Athlete,Football • Forward • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Eden_Hazard,0.89,93.8,89.0,194.88,215.61,-4.24,912184
ath-P-08623,Franky Van der Elst,FREL,Athlete,Football • Midfielder • 1998,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Franky_Van_der_Elst,0.89,93.8,89.0,194.93,205.08,5.33,989102
ath-P-08780,Kerstin Garefrekes,KEGA,Athlete,Football • Midfielder • 2011,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Kerstin_Garefrekes,0.89,93.9,89.0,194.98,186.9,7.06,713605
ath-P-96721,Lotta Schelin,LOSC,Athlete,Football • Forward • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Lotta_Schelin,0.89,93.8,89.0,194.66,224.48,7.85,571690
ath-P-49114,Nicolás Otamendi,NIOT,Athlete,Football • Defender • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Otamendi,0.89,93.8,89.0,194.84,218.88,4.27,649800
ath-P-37034,Alex Morgan,ALMO,Athlete,Football • Forward • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Alex_Morgan,0.89,93.8,88.9,194.58,229.52,-4.84,766034
ath-P-38556,Asamoah Gyan,ASGY,Athlete,Football • Forward • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Asamoah_Gyan,0.89,93.7,88.9,194.33,201.01,7.06,683043
ath-P-78748,Carly Telford,CATE,Athlete,Football • Goalkeeper • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Carly_Telford,0.89,93.7,88.9,194.34,177.4,0.81,807758
ath-P-80833,Hope Solo,HOSO,Athlete,Football • Goalkeeper • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Hope_Solo,0.89,93.7,88.9,194.48,191.77,8.34,817289
ath-P-39260,Melanie Behringer,MEBE,Athlete,Football • Midfielder • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Melanie_Behringer,0.89,93.7,88.9,194.33,195.97,4.95,702676
ath-P-20051,Sebastián Coates,SECO,Athlete,Football • Defender • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_Coates,0.89,93.7,88.9,194.15,214.51,1.71,438200
ath-P-75658,Aya Sameshima,AYSA,Athlete,Football • Defender • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Aya_Sameshima,0.89,93.6,88.8,193.96,207.57,1.26,899551
ath-P-50104,Christian Eriksen,CHER,Athlete,Football • Midfielder • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Christian_Eriksen,0.89,93.5,88.8,193.67,201.21,8.27,607480
ath-P-19118,Katie Bowen,KABO,Athlete,Football • Midfielder • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Katie_Bowen,0.89,93.6,88.8,193.77,221.39,-5.49,682585
ath-P-01945,André Ayew,ANAY,Athlete,Football • Forward • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Andr%C3%A9_Ayew,0.89,93.5,88.7,193.61,208.71,-0.55,590552
ath-P-54322,Ilie Dumitrescu,ILDU,Athlete,Football • Forward • 1998,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Ilie_Dumitrescu,0.89,93.5,88.7,193.49,215.6,8.79,805730
ath-P-02328,Per Mertesacker,PEME,Athlete,Football • Defender • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Per_Mertesacker,0.89,93.5,88.7,193.64,187.93,4.68,772658
ath-P-27729,Sofia Jakobsson,SOJA,Athlete,Football • Forward • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Sofia_Jakobsson,0.89,93.5,88.7,193.44,208.38,-4.94,640861
ath-P-69817,Steve Staunton,STST,Athlete,Football • Defender • 2002,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Steve_Staunton,0.89,93.5,88.7,193.48,200.08,5.78,721792
ath-P-55511,Alessandro Nesta,ALNE,Athlete,Football • Defender • 2006,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Alessandro_Nesta,0.89,93.3,88.6,192.78,192.85,-2.18,634027
ath-P-93072,Karl-Heinz Schnellinger,KASC,Athlete,Football • Defender • 1970,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Karl-Heinz_Schnellinger,0.89,93.4,88.6,193.08,196.06,4.13,574401
ath-P-29295,Kristine Minde,KRMI,Athlete,Football • Midfielder • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Kristine_Minde,0.89,93.3,88.5,192.62,214.92,-7.3,824447
ath-P-35837,Mathew Leckie,MALE,Athlete,Football • Forward • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Mathew_Leckie,0.89,93.3,88.5,192.52,173.44,4.32,446664
ath-P-97840,Sol Campbell,SOCA,Athlete,Football • Defender • 2006,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Sol_Campbell,0.89,93.2,88.5,192.41,185.16,-4.34,735892
ath-P-41881,Emma Kete,EMKE,Athlete,Football • Forward • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Emma_Kete,0.89,93.2,88.4,192.22,199.32,-3.46,832792
ath-P-45956,Gilberto Silva,GISI,Athlete,Football • Midfielder • 2010,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Gilberto_Silva,0.89,93.1,88.4,191.8,215.58,-0.74,846019
ath-P-05728,Landon Donovan,LADO,Athlete,Football • Forward • 2010,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Landon_Donovan,0.89,93.1,88.4,192.03,195.56,8.04,814057
ath-P-70547,Toby Alderweireld,TOAL,Athlete,Football • Defender • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Toby_Alderweireld,0.89,93.2,88.4,192.24,192.1,8.82,666728
ath-P-65033,Tochukwu Oluehi,TOOL,Athlete,Football • Goalkeeper • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Tochukwu_Oluehi,0.89,93.2,88.4,192.09,176.64,6.74,707620
ath-P-19263,Vanina Correa,VACO,Athlete,Football • Goalkeeper • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Vanina_Correa,0.89,93.1,88.4,191.82,204.51,-0.14,532378
ath-P-49475,Yukari Kinga,YUKI,Athlete,Football • Defender • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Yukari_Kinga,0.89,93.1,88.4,191.94,195.08,-4.16,547130
ath-P-08169,Jordan Henderson,JOHE,Athlete,Football • Midfielder • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Jordan_Henderson,0.89,93.0,88.3,191.43,192.24,2.39,582088
ath-P-81392,Keylor Navas,KENA,Athlete,Football • Goalkeeper • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Keylor_Navas,0.89,93.0,88.3,191.52,174.21,-4.79,742904
ath-P-56909,Louise Hansen,LOHA,Athlete,Football • Midfielder • 2007,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Louise_Hansen,0.89,93.1,88.3,191.68,186.66,-1.33,731605
ath-P-47892,Pedro Rocha,PERO,Athlete,Football • Forward • 1974,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Pedro_Rocha_(Uruguayan_footballer),0.89,93.0,88.3,191.48,209.41,7.42,710960
ath-P-99934,Robin van Persie,ROPE,Athlete,Football • Forward • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Robin_van_Persie,0.89,93.0,88.3,191.6,220.92,-0.99,658602
ath-P-39249,Vincent Enyeama,VIEN,Athlete,Football • Goalkeeper • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Vincent_Enyeama,0.89,93.1,88.3,191.77,211.26,-6.14,780805
ath-P-06370,Diego Simeone,DISI,Athlete,Football • Midfielder • 2002,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Diego_Simeone,0.89,92.9,88.2,191.17,196.45,1.36,629601
ath-P-33570,Maxi Rodríguez,MAR3,Athlete,Football • Midfielder • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Maxi_Rodr%C3%ADguez,0.89,92.9,88.2,191.05,184.77,-2.46,797099
ath-P-35818,Blerim Džemaili,BLDZ,Athlete,Football • Midfielder • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Blerim_D%C5%BEemaili,0.89,92.8,88.1,190.62,214.68,9.03,554803
ath-P-26572,Edwin van der Sar,EDSA,Athlete,Football • Goalkeeper • 2006,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Edwin_van_der_Sar,0.89,92.9,88.1,190.85,201.75,6.87,822086
ath-P-10986,Fara Williams,FAWI,Athlete,Football • Midfielder • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Fara_Williams,0.89,92.8,88.1,190.45,185.74,-6.72,899156
ath-P-72568,Kelley O'Hara,KEOH,Athlete,Football • Midfielder • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Kelley_O%27Hara,0.89,92.8,88.1,190.42,209.01,-6.59,724309
ath-P-06015,Leão,LEAO,Athlete,Football • Goalkeeper • 1986,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/%C3%89merson_Le%C3%A3o,0.89,92.8,88.1,190.56,184.56,-2.48,422927
ath-P-30568,Teddy Lučić,TELU,Athlete,Football • Defender • 2006,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Teddy_Lu%C4%8Di%C4%87,0.89,92.9,88.1,190.83,180.82,1.92,775071
ath-P-53048,Axel Witsel,AXWI,Athlete,Football • Midfielder • 2022,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Axel_Witsel,0.89,92.7,88.0,190.2,192.62,2.24,582088
ath-P-48968,Didier Zokora,DIZ2,Athlete,Football • Midfielder • 2014,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Didier_Zokora,0.89,92.7,88.0,189.99,210.95,-6.82,520105
ath-P-47947,Heather Garriock,HEGA,Athlete,Football • Midfielder • 2011,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Heather_Garriock,0.89,92.7,88.0,190.36,191.25,-4.33,753755
ath-P-26616,Jung-hwan Ahn,JUAH,Athlete,Football • Forward • 2010,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Ahn_Jung-hwan,0.89,92.7,88.0,189.98,213.99,-1.82,662236
ath-P-95127,Lene Mykjåland,LEMY,Athlete,Football • Forward • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Lene_Mykj%C3%A5land,0.89,92.7,88.0,190.11,190.94,8.64,825476
ath-P-74073,Maren Mjelde,MAMJ,Athlete,Football • Midfielder • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Maren_Mjelde,0.89,92.7,88.0,190.31,218.37,0.69,766034
ath-P-09273,Megan Rapinoe,MERA,Athlete,Football • Forward • 2019,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Megan_Rapinoe,0.89,92.7,88.0,190.14,194.37,8.32,515689
ath-P-27120,Melissa Tancredi,META,Athlete,Football • Forward • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Melissa_Tancredi,0.89,92.7,88.0,190.23,194.0,-4.28,800916
ath-P-20246,Yūki Ōgimi,YUOG,Athlete,Football • Forward • 2015,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Y%C5%ABki_Nagasato,0.89,92.7,88.0,190.17,186.42,-3.48,768169
ath-P-94024,Borislav Mihaylov,BOMI,Athlete,Football • Goalkeeper • 1998,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Borislav_Mikhailov,0.89,92.6,87.9,189.59,203.02,3.0,700299
ath-P-36515,Javier Hernández,JAHE,Athlete,Football • Forward • 2018,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Javier_Hern%C3%A1ndez,0.89,92.5,87.9,189.51,207.01,2.01,480061
ath-P-75121,Marianne Pettersen,MAP2,Athlete,Football • Forward • 2003,Fjelstul World Cup Database,https://en.wikipedia.org/wiki/Marianne_Pettersen,0.89,92.6,87.9,189.65,207.63,-4.61,833440
